uid,浏览量,点赞量,观看作者数,观看作品数,观看作品平均时长,观看配乐数,完整观看数,去过的城市数,观看作品城市数
12677,27,0,27,27,13.814814814814815,24,2,1,26
12678,209,2,179,209,11.019138755980862,176,63,1,86
12679,19,0,19,19,8.31578947368421,18,12,4,17
12680,191,0,181,191,11.099476439790577,153,35,1,105
12681,40,3,40,40,12.2,34,16,1,39
12682,37,0,37,37,10.324324324324325,35,25,1,31
12684,4,0,4,4,8.75,4,1,1,4
12686,47,0,47,47,13.702127659574469,45,16,1,40
12687,27,0,25,27,12.74074074074074,26,15,1,24
12688,2,0,2,2,9.5,2,1,1,2
12689,55,0,54,55,11.654545454545454,51,28,1,41
12690,8,0,8,8,10.5,7,4,1,7
12691,6,0,6,6,12.833333333333334,6,5,1,6
12692,3,0,3,3,13.333333333333334,3,2,1,3
12693,85,1,83,85,13.011764705882353,72,21,1,51
12694,29,0,29,29,9.10344827586207,26,20,1,28
12695,17,0,17,17,15.823529411764707,17,4,1,16
12696,12,0,12,12,9.75,12,5,1,12
12697,2,0,2,2,10.5,2,1,1,2
12698,60,0,59,60,11.033333333333333,57,20,1,46
12699,17,0,17,17,13.647058823529411,16,9,1,16
12700,22,0,22,22,12.181818181818182,20,20,1,20
12701,53,0,52,53,10.679245283018869,41,7,1,44
12702,67,0,66,67,11.283582089552239,56,31,1,48
12703,58,1,57,58,10.275862068965518,54,14,1,45
12704,5,0,5,5,8.6,5,3,3,5
12705,6,0,6,6,10.5,6,2,1,4
12706,17,0,17,17,13.294117647058824,16,10,1,16
12707,18,1,18,18,9.944444444444445,15,11,1,12
12708,12,0,12,12,10.333333333333334,12,11,1,12
12709,13,0,13,13,13.76923076923077,13,5,1,13
12710,27,0,27,27,10.925925925925926,23,21,1,20
12711,1,0,1,1,9.0,1,1,1,1
12712,13,0,13,13,13.0,13,7,2,12
12713,13,0,13,13,12.384615384615385,13,5,2,12
12714,44,0,44,44,12.613636363636363,39,27,1,35
12715,19,0,19,19,12.263157894736842,19,13,1,19
12716,25,0,25,25,9.88,23,16,1,25
12717,32,0,29,32,12.65625,29,18,1,26
12718,33,0,33,33,10.727272727272727,30,14,1,30
12719,10,0,10,10,12.3,10,9,1,10
12720,24,0,24,24,9.625,23,5,1,20
12721,3,0,3,3,18.666666666666668,3,2,1,3
12722,48,0,46,48,10.8125,44,16,1,26
12723,48,0,48,48,10.854166666666666,41,21,1,40
12724,3,0,3,3,16.333333333333332,3,1,2,3
12725,44,0,44,44,10.204545454545455,44,15,1,27
12726,33,0,32,33,14.030303030303031,31,19,1,27
12727,6,0,6,6,16.833333333333332,6,2,1,6
12728,40,1,40,40,12.95,36,20,2,36
12729,21,0,20,21,10.761904761904763,16,9,1,18
12730,4,0,4,4,9.75,4,0,1,2
12731,30,0,29,30,13.266666666666667,27,11,1,26
12732,26,0,26,26,11.153846153846153,22,14,1,24
12733,58,0,55,58,10.482758620689655,55,15,2,41
12734,150,1,138,150,11.1,137,112,1,69
12736,26,1,26,26,12.076923076923077,25,19,1,21
12737,37,0,37,37,12.297297297297296,37,19,1,32
12738,28,0,27,28,9.607142857142858,23,15,1,18
12739,16,0,16,16,8.625,13,7,1,14
12740,13,0,13,13,11.615384615384615,13,10,1,11
12741,7,0,7,7,11.428571428571429,7,6,1,7
12742,9,0,8,9,8.11111111111111,9,7,1,8
12743,28,1,28,28,10.535714285714286,25,13,2,26
12744,5,0,5,5,11.0,4,3,1,5
12745,1,0,1,1,21.0,1,0,1,1
12746,67,0,66,67,11.597014925373134,57,31,1,49
12747,72,0,72,72,10.958333333333334,67,43,1,56
12748,35,0,34,35,11.885714285714286,31,20,2,29
12749,66,0,66,66,10.469696969696969,56,28,2,55
12750,51,0,50,51,10.745098039215685,43,38,3,40
12751,91,0,88,91,12.604395604395604,70,26,1,61
12752,2,0,2,2,19.0,2,2,1,2
12753,33,0,33,33,11.666666666666666,29,24,1,29
12754,2,0,2,2,9.5,2,1,1,2
12756,25,4,25,25,13.92,24,16,2,21
12757,4,0,4,4,16.25,4,4,1,3
12758,16,0,16,16,10.875,16,9,1,14
12759,25,0,25,25,13.36,23,10,1,21
12760,76,0,74,76,10.894736842105264,63,62,5,50
12761,20,0,19,20,11.55,18,4,1,16
12762,30,0,30,30,11.733333333333333,29,14,1,30
12763,7,0,7,7,16.571428571428573,6,4,1,7
12764,9,0,9,9,11.222222222222221,9,7,1,9
12765,36,0,36,36,9.916666666666666,31,18,1,31
12766,61,0,57,61,11.508196721311476,54,26,1,43
12767,27,0,27,27,13.296296296296296,25,14,1,23
12768,21,0,21,21,10.523809523809524,19,14,1,17
12769,75,0,75,75,10.306666666666667,69,32,1,46
12770,84,0,84,84,12.369047619047619,63,31,1,56
12771,14,3,13,14,9.357142857142858,13,12,1,13
12772,7,0,7,7,12.571428571428571,7,3,1,7
12773,13,0,13,13,8.692307692307692,13,4,1,11
12774,12,1,11,12,18.25,12,6,1,11
12775,165,1,160,165,11.27878787878788,145,60,2,77
12776,26,0,25,26,11.73076923076923,24,6,1,20
12777,31,0,31,31,12.32258064516129,30,17,1,29
12778,46,8,46,46,11.91304347826087,42,36,1,41
12779,47,3,42,47,9.74468085106383,47,25,1,35
12780,101,0,97,101,11.930693069306932,84,65,1,66
12781,39,0,37,39,12.461538461538462,38,14,1,34
12782,22,0,22,22,12.681818181818182,21,14,1,21
12783,17,0,17,17,10.588235294117647,17,9,1,17
12784,3,0,3,3,9.333333333333334,3,1,1,3
12785,3,0,3,3,20.0,3,1,1,3
12786,1,0,1,1,26.0,1,1,1,1
12787,10,0,10,10,11.5,10,7,1,10
12788,47,0,45,47,10.23404255319149,47,13,1,33
12789,21,0,21,21,9.666666666666666,19,10,1,17
12790,70,0,67,70,10.142857142857142,62,52,1,51
12791,86,0,81,86,11.279069767441861,64,29,1,57
12792,20,0,20,20,8.65,20,17,1,14
12793,43,0,42,43,9.209302325581396,38,27,1,35
12794,31,0,30,31,12.225806451612904,24,19,1,27
12795,5,0,5,5,10.6,5,3,1,4
12796,14,0,14,14,13.071428571428571,12,3,1,14
12797,1,0,1,1,18.0,1,0,1,1
12798,1,0,1,1,6.0,1,1,1,1
12799,25,0,25,25,10.08,24,16,1,23
12800,8,0,8,8,8.0,8,6,1,8
12801,43,0,43,43,11.813953488372093,39,21,1,36
12802,14,6,14,14,9.785714285714286,13,7,1,13
12803,108,0,104,108,11.157407407407407,91,18,1,67
12804,72,0,72,72,10.777777777777779,64,38,1,60
12805,220,0,185,220,11.0,161,77,1,95
12806,32,6,30,32,9.9375,30,17,1,23
12807,24,0,20,24,11.25,23,13,1,17
12808,27,0,27,27,9.296296296296296,26,22,1,26
12809,36,0,36,36,12.444444444444445,35,16,1,32
12810,10,0,10,10,13.8,10,5,1,9
12811,62,0,60,62,10.14516129032258,55,30,1,49
12812,9,0,9,9,8.444444444444445,8,4,1,9
12813,60,0,60,60,11.733333333333333,57,24,1,51
12814,97,0,97,97,10.329896907216495,78,47,1,69
12815,19,0,19,19,12.0,17,5,2,18
12816,3,0,3,3,12.666666666666666,3,2,1,3
12817,60,0,60,60,11.15,55,23,2,21
12818,6,1,6,6,9.166666666666666,6,1,1,6
12819,81,0,78,81,11.580246913580247,75,49,1,62
12821,3,0,3,3,8.666666666666666,3,1,1,3
12822,19,0,19,19,13.68421052631579,19,7,1,16
12823,19,0,19,19,10.789473684210526,19,14,1,18
12824,37,0,37,37,12.783783783783784,37,19,1,28
12825,1,0,1,1,9.0,1,0,1,1
12826,3,0,3,3,7.333333333333333,3,3,1,3
12827,23,1,23,23,10.043478260869565,23,12,2,21
12828,49,0,48,49,10.816326530612244,46,21,1,36
12829,17,0,13,17,12.117647058823529,16,4,1,12
12830,11,0,11,11,11.636363636363637,11,5,2,11
12831,117,0,116,117,12.05982905982906,86,53,2,76
12832,39,0,39,39,11.153846153846153,35,16,1,28
12833,37,0,37,37,9.783783783783784,36,16,1,33
12834,5,0,5,5,8.2,5,3,1,5
12835,1,0,1,1,10.0,1,1,1,1
12836,19,2,18,19,10.947368421052632,18,9,1,17
12837,12,0,11,12,9.75,12,6,1,8
12838,2,0,2,2,9.0,2,2,1,2
12840,96,0,92,96,10.802083333333334,90,5,1,59
12841,2,0,2,2,10.0,2,0,1,2
12842,47,0,46,47,12.680851063829786,44,33,1,40
12843,29,0,29,29,13.620689655172415,26,13,1,23
12844,15,0,15,15,9.066666666666666,14,10,1,15
12845,209,0,201,209,11.311004784688995,168,69,1,110
12846,116,0,110,116,10.387931034482758,88,15,1,78
12847,5,0,5,5,9.6,5,5,1,5
12848,37,0,37,37,10.108108108108109,36,15,3,29
12849,6,0,6,6,12.333333333333334,6,1,1,6
12850,2,0,2,2,8.0,2,1,2,2
12851,44,0,41,44,10.613636363636363,41,25,2,34
12852,47,0,47,47,9.914893617021276,44,20,1,44
12853,50,1,50,50,11.56,45,26,2,44
12854,4,0,4,4,14.25,4,1,1,3
12855,14,0,14,14,11.5,12,11,1,13
12856,19,2,19,19,11.578947368421053,19,2,2,3
12857,103,0,103,103,10.757281553398059,92,32,1,68
12858,20,0,20,20,9.9,20,9,1,16
12860,42,0,42,42,11.785714285714286,31,12,1,36
12861,9,0,9,9,11.666666666666666,9,7,1,8
12862,157,0,150,157,10.802547770700636,145,39,1,79
12863,4,0,3,4,8.75,4,3,1,3
12864,5,0,5,5,20.8,4,4,1,5
12865,6,0,6,6,10.0,5,4,1,6
12866,55,0,55,55,11.527272727272727,45,43,1,40
12867,82,1,82,82,11.71951219512195,59,41,5,62
12868,10,0,10,10,14.4,10,4,3,9
12869,5,0,5,5,12.2,5,3,1,4
12870,15,0,15,15,10.666666666666666,15,6,1,10
12871,57,0,56,57,10.280701754385966,47,32,1,45
12873,21,0,21,21,10.285714285714286,21,10,1,21
12874,3,0,3,3,11.333333333333334,3,2,1,3
12875,16,0,16,16,10.75,16,10,1,13
12876,15,0,15,15,12.0,15,12,1,15
12877,23,0,22,23,11.043478260869565,20,14,1,18
12878,5,0,5,5,11.6,5,1,1,5
12879,10,0,10,10,11.9,10,7,1,10
12880,9,0,9,9,9.333333333333334,9,6,1,8
12881,104,0,104,104,11.942307692307692,82,20,1,80
12882,21,0,21,21,10.285714285714286,21,8,2,21
12883,31,0,30,31,10.03225806451613,28,18,1,23
12884,368,0,340,368,11.027173913043478,255,91,1,162
12885,1,0,1,1,10.0,1,1,1,1
12886,55,0,51,55,10.89090909090909,51,11,1,36
12887,6,0,6,6,9.0,6,0,1,4
12888,15,1,14,15,14.133333333333333,15,6,1,14
12889,41,1,40,41,12.170731707317072,36,26,2,36
12890,11,0,11,11,13.272727272727273,10,6,1,11
12891,34,0,31,34,13.117647058823529,34,7,1,25
12892,3,0,3,3,21.333333333333332,3,2,1,3
12893,21,0,21,21,8.666666666666666,21,6,3,18
12894,3,0,3,3,10.333333333333334,3,3,1,3
12895,3,0,3,3,11.0,3,0,1,3
12896,1,0,1,1,10.0,1,0,1,1
12897,72,0,71,72,11.152777777777779,68,45,1,51
12898,11,0,11,11,12.272727272727273,11,7,3,11
12899,23,0,23,23,10.91304347826087,21,14,5,22
12900,10,0,9,10,10.6,10,6,1,8
12901,11,0,11,11,10.181818181818182,10,7,1,10
12902,55,0,55,55,12.345454545454546,53,18,1,46
12903,1,0,1,1,9.0,1,0,1,1
12905,16,0,15,16,11.0625,15,10,1,14
12906,15,0,15,15,11.533333333333333,14,5,2,14
12907,45,0,43,45,9.8,36,11,1,33
12908,68,0,67,68,10.014705882352942,64,25,1,53
12909,72,0,72,72,11.291666666666666,61,22,1,39
12910,39,0,38,39,10.435897435897436,38,4,1,34
12911,2,0,2,2,6.0,2,0,1,2
12912,56,0,55,56,11.607142857142858,51,34,1,42
12913,80,0,79,80,11.6875,69,42,3,63
12914,19,0,19,19,13.263157894736842,19,11,3,16
12915,45,4,45,45,12.0,44,25,1,36
12916,135,0,131,135,10.118518518518519,100,31,1,92
12917,5,0,5,5,10.8,5,3,2,5
12918,4,0,4,4,8.75,4,2,1,4
12919,23,0,21,23,9.521739130434783,22,14,1,20
12920,34,0,34,34,11.058823529411764,32,24,1,29
12921,2,0,2,2,28.5,2,2,1,2
12922,113,0,112,113,11.309734513274336,99,50,1,72
12923,15,0,15,15,12.533333333333333,14,8,1,15
12924,9,0,9,9,12.0,9,8,1,9
12925,55,0,55,55,12.309090909090909,50,24,1,45
12926,55,2,53,55,11.727272727272727,53,21,1,43
12927,78,2,76,78,10.128205128205128,68,52,1,55
12928,138,0,133,138,11.884057971014492,122,22,1,92
12929,8,0,8,8,10.25,8,4,1,8
12930,43,0,43,43,10.348837209302326,39,18,1,38
12931,105,0,101,105,11.438095238095238,96,33,1,69
12932,31,0,31,31,13.806451612903226,29,18,1,29
12933,13,0,13,13,10.76923076923077,11,3,1,12
12934,8,0,8,8,9.0,8,3,1,8
12935,40,0,39,40,9.3,36,13,1,27
12936,25,0,23,25,10.08,24,14,1,20
12937,17,1,17,17,12.941176470588236,16,9,1,17
12938,32,4,32,32,10.4375,27,15,1,27
12939,20,2,20,20,9.9,20,7,1,18
12940,249,2,225,249,11.718875502008032,203,77,1,121
12941,79,0,79,79,11.10126582278481,71,46,1,59
12942,79,0,78,79,10.645569620253164,66,42,1,52
12943,15,0,14,15,11.733333333333333,14,8,1,13
12944,31,0,31,31,10.064516129032258,31,19,1,27
12945,210,3,209,210,10.947619047619048,141,84,1,109
12946,42,0,42,42,10.071428571428571,38,17,1,31
12947,26,0,26,26,11.0,25,3,1,18
12948,30,1,30,30,11.5,23,17,1,25
12949,23,0,23,23,9.565217391304348,23,3,2,20
12950,68,0,64,68,12.0,62,29,1,51
12951,7,0,7,7,9.428571428571429,7,4,2,7
12952,15,0,15,15,8.866666666666667,14,13,1,14
12953,8,0,8,8,7.375,8,4,1,8
12954,12,0,11,12,10.583333333333334,12,5,1,11
12955,107,1,104,107,10.85981308411215,86,50,3,82
12956,3,0,3,3,14.666666666666666,3,1,1,3
12957,26,0,25,26,9.26923076923077,24,16,1,23
12958,14,0,14,14,10.214285714285714,14,11,1,11
12959,5,0,5,5,11.4,5,3,1,5
12960,15,0,15,15,10.933333333333334,14,10,1,10
12961,31,0,28,31,9.838709677419354,28,13,3,26
12962,10,0,10,10,9.8,9,1,1,8
12963,6,0,6,6,12.166666666666666,6,4,1,6
12964,15,0,15,15,15.2,14,8,1,15
12965,141,0,140,141,11.638297872340425,112,35,1,85
12966,33,0,33,33,10.787878787878787,28,14,1,28
12967,39,4,39,39,10.64102564102564,38,12,1,32
12968,2,0,2,2,9.5,2,1,1,2
12969,45,0,44,45,12.666666666666666,44,29,1,35
12970,10,0,10,10,10.5,10,6,1,10
12971,74,0,72,74,11.702702702702704,64,34,1,54
12972,40,1,39,40,14.075,38,14,1,32
12973,11,1,11,11,10.545454545454545,10,3,2,11
12974,33,0,32,33,12.303030303030303,28,22,4,27
12975,198,0,184,198,10.737373737373737,128,135,1,108
12976,5,0,5,5,8.0,5,5,1,5
12977,25,0,25,25,10.68,23,13,1,24
12978,103,0,92,103,10.970873786407767,86,21,1,61
12979,82,0,81,82,10.71951219512195,80,41,1,41
12980,95,0,94,95,11.694736842105263,85,71,1,79
12981,75,0,74,75,10.76,65,31,1,57
12982,26,0,25,26,10.423076923076923,24,5,1,19
12983,18,0,18,18,9.277777777777779,18,10,2,18
12984,10,0,9,10,7.3,9,6,1,9
12985,59,0,56,59,12.779661016949152,54,26,1,44
12986,79,0,72,79,10.670886075949367,72,16,1,61
12987,5,0,5,5,11.2,5,1,1,5
12988,57,0,54,57,10.75438596491228,48,25,1,38
12989,2,0,2,2,9.5,2,1,1,2
12990,73,0,66,73,11.342465753424657,65,29,1,49
12991,80,0,78,80,10.6625,70,36,1,56
12992,2,0,2,2,10.0,2,1,1,2
12993,215,2,209,215,10.92093023255814,165,89,5,116
12994,50,0,50,50,9.26,50,30,1,40
12995,150,0,147,150,12.093333333333334,128,49,3,84
12996,131,0,125,131,12.366412213740459,124,17,1,76
12997,24,0,23,24,11.0,22,14,1,22
12998,4,0,4,4,13.5,4,4,1,3
12999,14,0,12,14,11.071428571428571,12,11,1,11
13000,6,0,6,6,15.666666666666666,6,5,1,6
13001,12,0,12,12,11.0,11,7,1,11
13003,26,0,26,26,9.615384615384615,25,6,3,23
13004,2,0,2,2,13.5,2,0,1,2
13005,20,1,20,20,13.8,19,8,1,13
13006,107,0,107,107,11.906542056074766,83,21,1,72
13008,12,0,12,12,10.666666666666666,12,7,3,11
13009,108,4,104,108,12.527777777777779,98,82,1,60
13010,171,0,163,171,11.432748538011696,136,125,1,83
13011,5,0,5,5,8.8,5,2,1,5
13012,75,0,72,75,11.026666666666667,70,30,1,59
13013,7,0,7,7,10.285714285714286,7,4,1,7
13014,3,0,3,3,8.333333333333334,3,1,1,3
13015,3,0,3,3,7.333333333333333,3,1,1,3
13017,52,0,52,52,10.788461538461538,44,17,1,40
13018,19,1,18,19,10.421052631578947,15,12,1,15
13019,13,0,13,13,11.538461538461538,13,7,1,13
13020,8,0,8,8,20.0,8,7,1,7
13021,4,0,4,4,5.5,4,4,1,4
13022,20,0,20,20,10.9,18,14,1,19
13023,6,0,6,6,8.0,6,3,1,6
13024,20,0,19,20,9.8,18,5,1,16
13025,18,0,17,18,11.88888888888889,16,6,1,15
13026,77,1,76,77,12.987012987012987,63,27,1,62
13027,67,0,65,67,11.880597014925373,53,51,1,43
13028,9,0,8,9,11.333333333333334,8,3,1,6
13029,43,0,43,43,10.86046511627907,42,22,2,39
13030,53,11,53,53,10.50943396226415,47,27,2,37
13031,44,0,44,44,10.590909090909092,36,28,1,39
13032,55,0,55,55,10.690909090909091,52,31,1,45
13033,37,1,36,37,12.135135135135135,34,16,1,25
13034,13,0,13,13,8.923076923076923,12,3,1,13
13035,5,0,5,5,8.2,5,3,1,5
13037,2,0,2,2,16.0,2,2,1,2
13038,29,1,28,29,13.586206896551724,21,13,4,9
13039,76,0,74,76,10.93421052631579,63,27,1,47
13040,1,0,1,1,9.0,1,0,1,1
13041,89,0,85,89,11.719101123595506,72,44,1,63
13042,13,0,13,13,9.0,10,1,1,10
13043,6,1,6,6,8.833333333333334,6,4,1,6
13044,27,0,26,27,11.666666666666666,25,12,1,22
13045,52,0,51,52,10.326923076923077,48,13,1,42
13046,6,0,6,6,10.666666666666666,6,0,1,6
13047,121,0,120,121,10.925619834710744,93,58,1,79
13048,15,0,15,15,14.333333333333334,15,8,1,14
13049,2,0,2,2,9.5,2,0,1,2
13050,2,0,2,2,8.0,2,0,1,2
13051,16,5,16,16,12.625,15,12,1,14
13052,15,0,15,15,8.4,14,6,2,14
13053,2,0,2,2,24.0,2,0,1,2
13054,23,0,23,23,10.869565217391305,22,15,1,21
13055,20,0,19,20,10.45,20,11,2,19
13056,6,2,5,6,8.833333333333334,6,2,1,5
13057,77,0,76,77,10.025974025974026,73,34,1,60
13058,9,0,9,9,14.444444444444445,9,9,1,9
13059,104,1,102,104,11.067307692307692,89,26,1,69
13060,27,0,25,27,10.481481481481481,26,14,1,19
13061,51,1,51,51,9.372549019607844,45,13,2,24
13062,19,0,19,19,11.0,19,11,1,18
13063,14,0,14,14,9.928571428571429,12,9,1,14
13064,10,0,10,10,12.4,10,3,1,9
13065,58,0,58,58,10.310344827586206,57,27,1,48
13066,11,0,11,11,14.090909090909092,10,5,1,11
13067,21,0,21,21,11.80952380952381,20,13,1,21
13068,59,0,54,59,10.728813559322035,54,13,2,46
13069,1,0,1,1,10.0,1,1,1,1
13070,59,0,59,59,10.88135593220339,55,14,1,33
13071,16,0,16,16,12.8125,16,5,1,13
13072,9,0,9,9,13.555555555555555,9,7,1,9
13073,13,0,13,13,10.076923076923077,12,5,1,13
13074,11,0,11,11,9.454545454545455,11,5,1,11
13075,48,2,46,48,9.5625,41,21,1,34
13076,29,0,29,29,10.241379310344827,24,6,1,22
13077,13,0,12,13,14.76923076923077,12,6,1,11
13078,15,9,15,15,11.8,15,8,1,14
13079,9,0,9,9,10.444444444444445,9,3,1,9
13080,59,16,59,59,10.288135593220339,53,34,1,35
13081,31,0,31,31,11.64516129032258,29,23,1,25
13082,5,0,5,5,9.0,5,1,1,5
13083,43,0,42,43,9.86046511627907,39,16,1,38
13084,66,0,66,66,11.742424242424242,58,34,1,58
13085,11,0,11,11,8.818181818181818,11,6,1,9
13086,29,0,28,29,11.137931034482758,29,4,2,9
13087,54,0,52,54,10.314814814814815,45,7,1,41
13088,7,0,7,7,12.714285714285714,7,1,1,7
13089,1,0,1,1,9.0,1,1,1,1
13090,18,0,18,18,14.166666666666666,18,11,1,14
13091,171,0,170,171,11.228070175438596,157,74,2,91
13092,1,0,1,1,10.0,1,1,1,1
13093,103,0,88,103,11.135922330097088,82,41,1,54
13094,170,0,165,170,11.66470588235294,130,107,1,108
13095,23,0,23,23,10.304347826086957,23,17,1,22
13096,76,3,74,76,12.68421052631579,71,27,2,52
13097,12,0,12,12,11.083333333333334,11,7,2,12
13098,4,0,4,4,8.75,4,1,1,4
13099,6,0,6,6,14.0,5,5,1,6
13100,20,0,20,20,11.4,18,16,1,19
13101,98,0,96,98,12.26530612244898,89,52,1,67
13102,5,0,5,5,15.2,5,4,1,5
13103,19,0,19,19,10.473684210526315,19,12,1,18
13104,16,0,16,16,10.1875,15,13,1,15
13105,54,0,53,54,11.11111111111111,52,26,1,36
13106,109,0,106,109,11.055045871559633,92,62,1,69
13108,11,0,11,11,12.272727272727273,8,4,1,10
13109,40,0,40,40,13.1,37,4,1,32
13110,43,0,41,43,9.837209302325581,38,26,1,32
13111,29,0,28,29,9.655172413793103,24,22,1,24
13112,6,0,6,6,15.333333333333334,6,5,1,6
13113,29,0,28,29,10.206896551724139,28,16,1,25
13114,3,0,3,3,12.0,3,3,1,3
13115,1,1,1,1,7.0,1,0,1,1
13116,5,0,5,5,9.4,5,2,1,5
13117,35,0,35,35,11.17142857142857,32,18,1,32
13119,11,0,11,11,12.090909090909092,11,10,1,9
13120,8,0,8,8,12.25,8,3,1,8
13121,17,0,17,17,12.705882352941176,17,13,1,17
13122,50,0,42,50,12.94,45,31,1,34
13123,5,0,5,5,7.8,5,4,1,5
13124,5,0,5,5,9.6,5,5,1,5
13125,4,0,4,4,7.0,4,3,1,3
13126,155,0,151,155,11.774193548387096,118,25,1,93
13127,69,3,69,69,10.46376811594203,56,32,1,60
13128,28,0,26,28,14.464285714285714,27,8,1,19
13129,124,0,123,124,9.846774193548388,102,18,1,63
13130,22,1,22,22,12.727272727272727,22,15,1,21
13131,76,4,76,76,11.986842105263158,68,33,1,55
13132,119,0,117,119,11.38655462184874,98,53,1,82
13133,10,0,10,10,11.4,10,5,1,10
13134,18,0,17,18,15.0,16,13,2,15
13135,15,0,15,15,12.0,15,8,1,14
13136,64,0,57,64,10.765625,60,28,1,38
13137,84,0,84,84,11.619047619047619,78,36,1,56
13138,33,3,33,33,8.545454545454545,32,21,2,25
13139,8,0,8,8,18.25,8,5,1,7
13140,139,0,133,139,11.755395683453237,122,41,2,92
13141,18,0,18,18,11.166666666666666,16,3,1,15
13142,136,0,133,136,10.375,121,45,1,82
13143,193,0,178,193,10.746113989637307,167,119,1,88
13144,13,0,13,13,13.307692307692308,13,3,1,11
13145,46,5,46,46,10.956521739130435,42,9,1,35
13146,13,0,12,13,9.76923076923077,13,4,1,12
13147,3,0,3,3,11.666666666666666,3,2,1,3
13148,20,0,20,20,13.6,17,10,2,20
13149,22,1,21,22,10.5,20,4,1,19
13150,10,0,10,10,10.2,10,8,1,9
13151,43,0,43,43,11.534883720930232,37,17,1,40
13152,18,1,17,18,9.88888888888889,15,7,1,15
13153,113,0,104,113,10.938053097345133,105,26,1,62
13154,8,0,8,8,9.0,8,2,1,8
13155,103,0,99,103,10.893203883495145,96,22,1,57
13156,25,3,25,25,11.96,23,11,1,24
13157,60,1,56,60,11.016666666666667,60,22,1,42
13158,12,0,12,12,10.0,11,7,2,11
13160,22,0,22,22,9.409090909090908,20,5,1,20
13161,27,0,27,27,10.296296296296296,26,16,1,23
13162,45,2,44,45,11.311111111111112,41,16,1,38
13163,4,0,4,4,11.5,4,1,1,4
13164,44,0,44,44,10.545454545454545,44,26,1,35
13165,36,0,36,36,9.694444444444445,35,15,1,28
13166,31,0,30,31,10.774193548387096,30,22,1,20
13167,11,0,11,11,12.272727272727273,10,5,1,11
13168,20,0,20,20,15.75,20,12,1,18
13169,18,0,18,18,12.0,17,9,1,17
13170,24,0,24,24,12.375,24,4,1,23
13171,156,0,134,155,10.35897435897436,129,5,2,88
13172,46,0,45,46,9.956521739130435,38,23,2,40
13173,1,0,1,1,10.0,1,1,1,1
13174,34,0,34,34,10.647058823529411,31,24,1,33
13175,3,0,3,3,8.0,3,0,1,3
13176,36,0,36,36,9.916666666666666,32,10,1,30
13177,5,0,4,5,12.8,4,2,1,4
13178,25,0,25,25,11.64,24,13,1,24
13179,8,0,8,8,11.75,8,1,2,8
13180,9,0,9,9,9.333333333333334,9,3,1,9
13181,217,0,188,217,10.055299539170507,191,16,1,102
13182,139,1,136,139,10.60431654676259,114,27,1,82
13183,35,0,32,35,11.8,35,21,1,30
13184,11,0,11,11,12.454545454545455,11,6,1,11
13185,41,0,39,41,10.536585365853659,39,14,1,35
13186,50,0,50,50,12.28,42,23,1,44
13187,14,0,14,14,12.285714285714286,13,8,1,13
13188,1,0,1,1,9.0,1,0,1,1
13189,192,0,187,192,11.192708333333334,170,63,1,108
13191,131,0,115,131,10.442748091603054,109,31,1,75
13192,5,0,5,5,7.6,5,1,1,5
13193,21,0,21,21,10.714285714285714,18,14,1,19
13194,4,0,4,4,9.75,4,2,1,4
13195,26,0,26,26,9.538461538461538,26,11,1,25
13196,139,0,135,139,10.79136690647482,113,53,2,70
13197,45,0,44,45,12.0,42,18,1,37
13198,16,0,15,16,9.625,16,10,1,15
13199,64,0,63,64,11.328125,55,34,3,52
13200,379,3,337,379,11.147757255936675,302,126,1,147
13201,28,0,28,28,10.392857142857142,27,10,1,22
13202,34,0,34,34,12.176470588235293,27,15,1,30
13203,56,0,56,56,9.964285714285714,51,34,1,46
13204,105,0,100,105,11.81904761904762,93,55,1,59
13205,31,0,31,31,10.32258064516129,28,14,1,27
13206,87,0,81,87,11.03448275862069,80,46,1,58
13207,12,0,12,12,12.083333333333334,11,10,1,11
13208,11,0,10,11,11.909090909090908,11,4,1,10
13209,3,0,3,3,7.333333333333333,3,3,1,3
13210,6,1,6,6,13.0,6,1,1,6
13211,42,1,42,42,12.380952380952381,42,19,1,35
13212,11,0,10,11,9.454545454545455,11,5,1,10
13213,7,0,7,7,9.142857142857142,7,2,1,7
13214,51,0,50,51,11.686274509803921,49,29,1,39
13215,62,0,59,62,10.370967741935484,58,20,1,45
13216,176,0,176,176,11.659090909090908,132,59,1,93
13217,38,0,38,38,9.605263157894736,37,9,1,31
13218,1,0,1,1,10.0,1,0,1,1
13219,33,0,32,33,11.636363636363637,32,16,1,24
13220,26,0,25,26,12.576923076923077,25,7,1,20
13221,92,0,92,92,10.5,78,23,1,59
13222,1,0,1,1,7.0,1,1,1,1
13223,54,0,53,54,11.796296296296296,53,29,3,40
13224,35,0,35,35,11.0,34,24,1,24
13225,7,0,7,7,11.714285714285714,7,3,1,7
13226,23,0,23,23,12.173913043478262,23,7,1,18
13227,57,0,57,57,11.368421052631579,55,16,1,44
13228,9,0,9,9,12.444444444444445,9,6,1,8
13229,22,0,21,22,11.863636363636363,19,9,1,18
13230,77,0,76,77,9.636363636363637,72,27,1,55
13231,12,1,12,12,19.75,12,1,1,11
13232,18,0,18,18,12.055555555555555,15,3,1,17
13233,29,0,28,29,12.862068965517242,26,17,1,26
13234,36,0,36,36,10.75,35,8,2,31
13235,31,0,30,31,10.548387096774194,29,16,1,25
13236,78,2,68,78,10.179487179487179,74,25,2,47
